AGENCY_NAME,PERMIT_NUMBER,Primary Clarifier_status,Primary Clarifier_binary,Screening_status,Screening_binary,Microstrainer_status,Microstrainer_binary,Flow Equalization_status,Flow Equalization_binary,Grit Removal_status,Grit Removal_binary,Alum Addition_status,Alum Addition_binary,Ferric Chloride Addition_status,Ferric Chloride Addition_binary,Other Chemical Addition_status,Other Chemical Addition_binary,Flotation_status,Flotation_binary,Neutralization_status,Neutralization_binary,A2O_status,A2O_binary,SBR_status,SBR_binary,Oxidation Ditch_status,Oxidation Ditch_binary,Pure Oxygen Activated Sludge_status,Pure Oxygen Activated Sludge_binary,Unspecified CAS_status,Unspecified CAS_binary,Biofilter Trickling Filter_status,Biofilter Trickling Filter_binary,Rotating Biological Contractor_status,Rotating Biological Contractor_binary,Anaerobic Filter_status,Anaerobic Filter_binary,Facultative Lagoon_status,Facultative Lagoon_binary,Aerated Lagoon_status,Aerated Lagoon_binary,Anaerobic Lagoon_status,Anaerobic Lagoon_binary,Polishing Lagoon_status,Polishing Lagoon_binary,Extended Aeration_status,Extended Aeration_binary,Stepfeed_status,Stepfeed_binary,Membrane Bioreactor_status,Membrane Bioreactor_binary,Membrane Aerated Biofilm Rioreactor_status,Membrane Aerated Biofilm Rioreactor_binary,Alum Addition_status,Alum Addition_binary,Ferric Chloride Addition_status,Ferric Chloride Addition_binary,Polymer Addition_status,Polymer Addition_binary,Biological N Removal_status,Biological N Removal_binary,Biological P Removal_status,Biological P Removal_binary,Chemical N Removal_status,Chemical N Removal_binary,Chemical P Removal_status,Chemical P Removal_binary,Constructed Wetland_status,Constructed Wetland_binary,Surface Wetland_status,Surface Wetland_binary,Unspecified Nature-Based Solution_status,Unspecified Nature-Based Solution_binary,Alum Addition_status,Alum Addition_binary,Ferric Chloride Addition_status,Ferric Chloride Addition_binary,Tertiary Filtration_status,Tertiary Filtration_binary,Chlorination_status,Chlorination_binary,Dechlorination_status,Dechlorination_binary,Ozonation_status,Ozonation_binary,UV Disinfection_status,UV Disinfection_binary,Thermal Disinfection_status,Thermal Disinfection_binary,UV-AOP_status,UV-AOP_binary,Flocculation_status,Flocculation_binary,Biologically Active Filter_status,Biologically Active Filter_binary,Ion Exchange_status,Ion Exchange_binary,Activated Carbon_status,Activated Carbon_binary,Media Filtration_status,Media Filtration_binary,Nanofiltration_status,Nanofiltration_binary,Electrodialysis Reversal_status,Electrodialysis Reversal_binary,Electrodialysis_status,Electrodialysis_binary,Reverse Osmosis_status,Reverse Osmosis_binary,Ultrafiltration_status,Ultrafiltration_binary,Microfiltration_status,Microfiltration_binary,Sedimentation_status,Sedimentation_binary,Anaerobic Digestion_status,Anaerobic Digestion_binary,Aerobic Digestion_status,Aerobic Digestion_binary,Chemical Addition_status,Chemical Addition_binary,Drying_status,Drying_binary,MHI_status,MHI_binary,FBI_status,FBI_binary,Unspecified Incineration_status,Unspecified Incineration_binary,Mechanical Dewatering_status,Mechanical Dewatering_binary,Thickening_status,Thickening_binary,Biosolids Lagoon_status,Biosolids Lagoon_binary,Land Treatment_status,Land Treatment_binary,Lime Treatment_status,Lime Treatment_binary,Stabilization Pond_status,Stabilization Pond_binary,Unspecified Energy Recovery_status,Unspecified Energy Recovery_binary,Biogas Production_status,Biogas Production_binary,Cogeneration_status,Cogeneration_binary
Calaveras Cnty Water District,CA0085278,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Calaveras Cnty Water District,CA0084620,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Calexico City,CA7000009,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Calipatria City,CA0105015,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Calistoga City Public Works Dept.,CA0037966,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Cayucos SD,CA3000001,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Central Marin Sanitation Agency,CA0038628,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Chester PUD,CA0077747,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0
Chico City,CA0079081,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present_and_future,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,future,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
City of Morro Bay,CA3000002,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
City of Redding,CA0079731,not_found,0,present,1,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
City of Redding,CA0082589,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,future,1,not_found,0,future,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
City of Santa Cruz,CA0048194,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present_and_future,1,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Clovis City,CA0085235,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Coachella Valley WD,CA0104973,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Colusa City,CA0078999,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Corning City,CA0004995,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
"Country Life MHRVP Asset Partners, L.P.",CA0104264,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Covelo CSD,CA0023574,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Crescent City,CA0022756,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Crockett Community Services District,CA0037885,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Cutler-Orosi JT Powers WW Authority,CA0081485,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Date Gardens Asset Partners LP,CA0104841,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Davis City,CA0079049,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
