"CWNS_ID","FACILITY_ID","STATE_CODE","PERMIT_NUMBER","PERMIT_SOURCE","PERMIT_TYPE"
"18003040001",1120282,IN,IN0021032,NPDES,Individual Permit
"19000019001",1123469,IA,IA0030686,NPDES,Individual Permit
"19000039001",1123487,IA,IA0025887,NPDES,Individual Permit
"54005003001",2985508,WV,WV0035912,NPDES,Individual Permit
"25000390001",3081331,MA,MA0100935,NPDES,Individual Permit
"02000500034",3112324,AK,AK1279053,Non-NPDES,Permit not found in NPDES lookup
"48071208001",3148208,TX,TX12447-1,Non-NPDES,Permit not found in NPDES lookup
"39000212001",3161588,OH,OH0020109,NPDES,Individual Permit
"22009079035",3189688,LA,LAG560249,NPDES,General Permit Covered Facility
"05000783001",3210271,AR,AR0047996,NPDES,Individual Permit
"06025266001",3233652,CA,CA0000000,Non-NPDES,Permit not found in NPDES lookup
"39002370001",3299668,OH,OH0037117,NPDES,Individual Permit
"55000000044",3314213,WI,WIS058416,NPDES,Storm Water
"34061802101",3386977,NJ,NJ0056251,Non-NPDES,Permit not found in NPDES lookup
"34131506101",3394175,NJ,NJ0051977,Non-NPDES,Permit not found in NPDES lookup
"12000126001",3502080,FL,FLS000035,NPDES,Individual Permit
"05000674002",3505300,AR,AR0051713,NPDES,Individual Permit
"53200802012",3506100,WA,WAR045505,NPDES,General Permit Covered Facility
"22008081001",3507240,LA,LA0038601,NPDES,Individual Permit
"53200802086",3507402,WA,WAR045542,NPDES,General Permit Covered Facility
"29002021002",3507942,MO,MO0104914,NPDES,Individual Permit
"54000202002",3513419,WV,WVR030017,NPDES,General Permit Covered Facility
"54002509002",3513456,WV,WVR030013,NPDES,General Permit Covered Facility
"08201200017",3527038,CO,COS000001,NPDES,Individual Permit
"08201200062",3529896,CO,CO0036927,NPDES,Individual Permit
"08201200074",3530677,CO,COR090012,NPDES,General Permit Covered Facility
"29002214012",3536986,MO,MO0105589,NPDES,Individual Permit
"04001903019",3538256,AZ,P-103122,Non-NPDES,State
"35201200022",3539717,NM,DP-1093,Non-NPDES,State
"48001151801",3542578,TX,TXR040298,NPDES,General Permit Covered Facility
"50000200402",412683,VT,"3-1459   ",Non-NPDES,State
"18000004074",413117,IN,INR040074,Non-NPDES,Permit not found in NPDES lookup
"18000004013",413155,IN,INR040013,Non-NPDES,Permit not found in NPDES lookup
"34005192011",442477,NJ,NJR141861,Non-NPDES,Permit not found in NPDES lookup
"34002532011",442502,NJ,NJR141852,NPDES,Storm Water
"34003510011",442581,NJ,NJR141852,NPDES,Storm Water
"34008050011",442595,NJ,NJ0153044,NPDES,Individual Permit
"34003314011",442674,NJ,NJR141852,NPDES,Storm Water
"55001330015",462563,WI,WIS050075,NPDES,Storm Water General
"12000172009",484458,FL,FL0117951,NPDES,Individual Permit
"08000246001",1067035,CO,COG589086,NPDES,General Permit Covered Facility
"04002502001",1069621,AZ,P102971,Non-NPDES,State
"04002502001",1069621,AZ,AZ0024082,NPDES,Individual Permit
"12000075001",1078202,FL,FL0030406,NPDES,Individual Permit
"12000178001",1078344,FL,FLA188697,Non-NPDES,Permit not found in NPDES lookup
"39000081001",1080506,OH,OH0048615,NPDES,Individual Permit
"39000214001",1080636,OH,OH0045497,NPDES,Individual Permit
"39000394001",1080807,OH,OH0138924,NPDES,Individual Permit
"39006770006",1081480,OH,OH0022063,NPDES,Individual Permit
"39009191002",1081723,OH,OH0028207,NPDES,Individual Permit
"26000055001",1088343,MI,MI0022853,NPDES,Individual Permit
"26000139001",1088380,MI,MI0028312,NPDES,Individual Permit
"26000413001",1088500,MI,MI0020281,NPDES,Individual Permit
"26000475001",1088536,MI,MI0022551,NPDES,Individual Permit
"26002141001",1088799,MI,MI0020079,NPDES,Individual Permit
"26002167001",1088812,MI,MI0020451,NPDES,Individual Permit
"25000057001",1092360,MA,MA0100722,NPDES,Individual Permit
"54000504001",1094735,WV,WV0020273,NPDES,Individual Permit
"54001702001",1094842,WV,WV0025461,NPDES,Individual Permit
"54002203001",1094947,WV,WV0027693,NPDES,Individual Permit
"54002805001",1095036,WV,WV0024376,NPDES,Individual Permit
"54003103001",1095087,WV,WV0027286,NPDES,Individual Permit
"54004203001",1095208,WV,WVG551412,NPDES,General Permit Covered Facility
"01000054004",1101888,AL,AL0020061,NPDES,Individual Permit
"05000104001",1104940,AR,AR0023833,NPDES,Individual Permit
"05000545001",1105345,AR,AR0034754,NPDES,Individual Permit
"05000599001",1105399,AR,AR0022420,NPDES,Individual Permit
"05000669001",1105467,AR,AR0039365,NPDES,Individual Permit
"13000006011",1108934,GA,GA0020575,NPDES,Individual Permit
"13000016001",1108958,GA,GA0024333,NPDES,Individual Permit
"17000308001",1113574,IL,ILG580078,NPDES,General Permit Covered Facility
"17001319001",1114081,IL,ILG580037,NPDES,General Permit Covered Facility
"17005003001",1114189,IL,ILG580204,NPDES,General Permit Covered Facility
"41000013001",1164269,OR,OR0022764,NPDES,Individual Permit
"41000038001",1164301,OR,OR0032701,NPDES,Individual Permit
"41000075001",1164337,OR,OR0020621,NPDES,Individual Permit
"41000094002",1164352,OR,OR0020079,NPDES,Individual Permit
"41000117001",1164369,OR,OR0026247,NPDES,Individual Permit
"41000258001",1164470,OR,OR0020419,NPDES,Individual Permit
"47000605001",1166068,TN,TN0021229,NPDES,Individual Permit
"47000750001",1166101,TN,TN0020095,NPDES,Individual Permit
"22003087001",1168346,LA,LA0039187,NPDES,Individual Permit
"22003257001",1168481,LA,LA0020354,NPDES,Individual Permit
"22009087001",1168692,LA,LA0040177,NPDES,Individual Permit
"49000107001",1170457,UT,UTL020303,NPDES,Individual Permit
"49000188001",1170530,UT,UT0023001,NPDES,Individual Permit
"40000112001",1172521,OK,OK0026841,NPDES,Individual Permit
"40000189001",1172576,OK,OK0027618,NPDES,Individual Permit
"40000490001",1172722,OK,OK0031186,NPDES,Individual Permit
"40000686001",1172825,OK,OK0028266,NPDES,Individual Permit
"06001049001",1175215,CA,CA0024040,NPDES,Individual Permit
"06004009005",1175481,CA,CA0054011,NPDES,Individual Permit
"46000029001",1179133,SD,SD0023281,NPDES,Individual Permit
"53000982007",1180885,WA,WA0023957,NPDES,Individual Permit
"53001160001",1180911,WA,WA0022349,NPDES,Individual Permit
"48001131002",1182936,TX,TX0023621,NPDES,Individual Permit
"48002035001",1183126,TX,TX10141-1,Non-NPDES,Permit not found in NPDES lookup
"48003094001",1183243,TX,TX0105015,NPDES,Individual Permit
"48003239001",1183295,TX,TX0073008,NPDES,Individual Permit
"48004087001",1183396,TX,TX0026883,NPDES,Individual Permit
"48004359001",1183530,TX,TX0026964,NPDES,Individual Permit
"48005018001",1183579,TX,TX0052779,NPDES,Individual Permit
"48005047001",1183603,TX,TX0075957,NPDES,Individual Permit
"48007060002",1183883,TX,TX0107425,NPDES,Individual Permit
"48007075001",1183901,TX,TX0032425,NPDES,Individual Permit
"48007410001",1184064,TX,TX0114880,NPDES,Individual Permit
"48007880001",1184327,TX,TX0046868,NPDES,Individual Permit
"48009023001",1184482,TX,TX0052973,NPDES,Individual Permit
"42004256001",1196410,PA,PA0028681,NPDES,Individual Permit
"55001910001",1206264,WI,WI0030937,NPDES,Individual Permit
"55003270001",1206468,WI,WI0020133,NPDES,Individual Permit
"02000268001",1216417,AK,AK000-051,Non-NPDES,Permit not found in NPDES lookup
"36001015015",1220272,NY,NY0066028,NPDES,Individual Permit
"36003058001",1220435,NY,NY0022446,NPDES,Individual Permit
"36003062003",1220464,NY,NY0026522,NPDES,Individual Permit
"36004009001",1220703,NY,NY0022039,NPDES,Individual Permit
"36004122001",1220802,NY,NY0023582,NPDES,Individual Permit
"55002280001",1229186,WI,WI0021717,NPDES,Individual Permit
"55005200001",1229251,WI,WI0022250,NPDES,Individual Permit
"31001161001",1230211,NE,NE0024350,NPDES,Individual Permit
"31002037001",1230250,NE,NE0026484,Non-NPDES,Permit not found in NPDES lookup
"36005027001",1232130,NY,NY0030376,NPDES,Individual Permit
"29002491001",1233264,MO,MO0048097,NPDES,Individual Permit
"29003861001",1233286,MO,MO0088676,NPDES,Individual Permit
"28000055001",1233724,MS,MS0024627,NPDES,Individual Permit
"18000052001",1234171,IN,IN0021181,NPDES,Individual Permit
"19000530001",1234663,IA,IA0067652,NPDES,Individual Permit
"22001390001",1237412,LA,LA0059951,NPDES,Individual Permit
"22003063001",1237419,LA,LA0038521,NPDES,Individual Permit
"22003107001",1237424,LA,LA0033456,NPDES,Individual Permit
"30000007001",1238233,MT,MT0020079,NPDES,Individual Permit
"06003017001",1238812,CA,CA0047996,NPDES,Individual Permit
"38000315001",1239329,ND,NDG320192,NPDES,General Permit Covered Facility
"12000120004",1239625,FL,FLR04E110,NPDES,General Permit Covered Facility
"34001112004",3106586,NJ,NJ0027677,NPDES,Individual Permit
"34005274003",3106601,NJ,NJ0050423,NPDES,Individual Permit
"39000201006",3158121,OH,OH0117552,NPDES,Individual Permit
"39008330022",3177628,OH,OH0112216,NPDES,Individual Permit
"12000520002",3251676,FL,FL0041670,NPDES,Individual Permit
"34011917103",3372092,NJ,NJ0060224,Non-NPDES,Permit not found in NPDES lookup
"55002782000",3500299,WI,WIS058416,NPDES,Storm Water
"12000263003",3504400,FL,FLA268542,Non-NPDES,Land Application
"35200900502",3515097,NM,DP-79,Non-NPDES,Other
"22020120002",3535736,LA,LA0061719,NPDES,Individual Permit
"24000090032",3537456,MD,MD0066613,NPDES,Individual Permit
"21000126002",3540176,KY,KY0078123,NPDES,Individual Permit
"12000182071",389594,FL,FLR04E036,NPDES,General Permit Covered Facility
"18000004017",413881,IN,INR040017,Non-NPDES,Permit not found in NPDES lookup
"55001170002",428019,WI,WIS050075,NPDES,Storm Water General
"55002047002",428060,WI,WIS050059,NPDES,Storm Water
"53000920002",429307,WA,WAR045015,NPDES,General Permit Covered Facility
"06002032004",442052,CA,CA0110116,NPDES,Individual Permit
"34001132011",442576,NJ,NJR141887,Non-NPDES,Permit not found in NPDES lookup
"23000300001",492632,ME,MER041026,Non-NPDES,Permit not found in NPDES lookup
"54005303011",494181,WV,WV0043991,NPDES,Individual Permit
"54004005011",494625,WV,WVR030010,NPDES,General Permit Covered Facility
"17002036001",505414,IL,ILG582016,NPDES,General Permit Covered Facility
"08000080001",1066884,CO,COG588063,NPDES,General Permit Covered Facility
"08000198001",1066990,CO,CO0026701,NPDES,Individual Permit
"08000224001",1067014,CO,COG588084,NPDES,General Permit Covered Facility
"08000248001",1067037,CO,CO0048135,NPDES,Individual Permit
"04000313001",1069328,AZ,AZ0022080,Non-NPDES,State
"04000313001",1069328,AZ,AZ0025577,NPDES,Individual Permit
"04002104001",1069583,AZ,"100665",Non-NPDES,State
"04002512001",1069629,AZ,AZ0025381,NPDES,Individual Permit
"09001030001",1071897,CT,CT0101249,NPDES,Individual Permit
"09001130001",1071908,CT,CT0101150,NPDES,Individual Permit
"34002109004",1073529,NJ,NJ0022489,NPDES,Individual Permit
"34004014001",1073702,NJ,NJ0052990,NPDES,Individual Permit
"12000017004",1078137,FL,FLA024805,Non-NPDES,Other
"12000038003",1078152,FL,FL0038849,NPDES,Individual Permit
"12000187001",1078348,FL,FL0027677,NPDES,Individual Permit
"12000385001",1078433,FL,FLA011844,Non-NPDES,State - Land Application
"39000127001",1080551,OH,OH0027260,NPDES,Individual Permit
"39000175001",1080600,OH,OH0021628,NPDES,Individual Permit
"39000289001",1080703,OH,OH0053376,NPDES,Individual Permit
"39000324001",1080734,OH,OH0135593,NPDES,Individual Permit
"39000340001",1080751,OH,OH0020737,NPDES,Individual Permit
"39000616001",1080826,OH,OH0020672,NPDES,Individual Permit
"41000047001",1238046,OR,OR0026565,NPDES,Individual Permit
"26002051001",1239218,MI,MI0021661,NPDES,Individual Permit
"26003068001",1239222,MI,MI0020575,NPDES,Individual Permit
"12000081002",1239608,FL,FLS000018,NPDES,Individual Permit
"39005855001",2806524,OH,OH0039578,NPDES,Individual Permit
"48004354016",2808380,TX,TX0103501,NPDES,Individual Permit
"12000247001",2814463,FL,FLA010109,Non-NPDES,State - Land Application
"48006005001",2927583,TX,TX11111  ,Non-NPDES,Permit not found in NPDES lookup
"48000017006",2972223,TX,TX0074888,NPDES,Individual Permit
"02000500022",3086309,AK,EPAAK0052,Non-NPDES,Other
"37009907001",3114048,NC,NC0064726,NPDES,Individual Permit
"48001348001",3153772,TX,TX0013623,Non-NPDES,Permit not found in NPDES lookup
"04002801004",3157278,AZ,AZ2002002,NPDES,Storm Water General
"16000010001",3165069,ID,ID0021491,NPDES,Individual Permit
"16000010001",3165069,ID,LA000028,Non-NPDES,Land Application
"12000112001",3249203,FL,FLA016891,Non-NPDES,State - Land Application
"39000278005",3297993,OH,OH0036757,NPDES,Individual Permit
"36009189002",3330733,NY,NY0203548,NPDES,State Individual Non-NPDES Permits
"39008637009",3362770,OH,OH0105481,NPDES,Individual Permit
"13000753003",3364356,GA,GA0035777,NPDES,Individual Permit
"39000223003",3383496,OH,OH0127205,NPDES,Individual Permit
"55008201010",3500116,WI,WIS050075,NPDES,Storm Water General
"05000051002",3501299,AR,AR0046078,NPDES,Individual Permit
"12000136022",3503380,FL,FLA015009,Non-NPDES,State
"53200800001",3505960,WA,WAR045026,NPDES,General Permit Covered Facility
"53200802052",3507272,WA,WAR045523,NPDES,General Permit Covered Facility
"56000319004",3507844,WY,WYR040000,NPDES,Storm Water
"41000006003",3509699,OR,ORS108016,Non-NPDES,Permit not found in NPDES lookup
"54002505007",3513998,WV,WV0081612,NPDES,Individual Permit
"54001707004",3514840,WV,WV0084301,NPDES,Individual Permit
"55002771000",3516977,WI,WIS050841,NPDES,Storm Water
"19000260002",3528416,IA,IA0024490,NPDES,Individual Permit
"39000133021",3538838,OH,OH0095273,NPDES,Individual Permit
"21000019002",3540396,KY,KY0034151,NPDES,Individual Permit
"33000078003",3541556,NH,NHR041016,NPDES,Storm Water General
"55004760004",3543037,WI,WIS050105,NPDES,Storm Water
"21000329001",372676,KY,KYP000057,NPDES,State Individual Non-NPDES Permits
"18000004053",412280,IN,INR040053,Non-NPDES,Permit not found in NPDES lookup
"18000004018",413519,IN,INR040018,Non-NPDES,Permit not found in NPDES lookup
"18000004109",414482,IN,INR040109,Non-NPDES,Permit not found in NPDES lookup
"27044000143",423394,MN,MN0040738,NPDES,Individual Permit
"55003745002",426456,WI,WIS050105,NPDES,Storm Water
"55005060003",429260,WI,WIS050075,NPDES,Storm Water General
"34003055011",442605,NJ,NJR141852,NPDES,Storm Water
"34001429011",442830,NJ,NJR141852,NPDES,Storm Water
"48007012007",1065891,TX,TX0117501,NPDES,Individual Permit
"08000087001",1066890,CO,CO0581010,Non-NPDES,Permit not found in NPDES lookup
"08000107001",1066908,CO,CO0020907,NPDES,Individual Permit
"08000137001",1066936,CO,COG588008,NPDES,General Permit Covered Facility
"08000166001",1066961,CO,CO0033405,NPDES,Individual Permit
"08000226001",1067016,CO,CO0021385,NPDES,Individual Permit
"08000324001",1067107,CO,COG589020,NPDES,General Permit Covered Facility
"37000705001",1153124,NC,NC0026492,NPDES,Individual Permit
"37003605001",1153364,NC,NC0020966,Non-NPDES,Permit not found in NPDES lookup
"37004803001",1153446,NC,WQ0017625,Non-NPDES,Land Application
"37006001005",1153511,NC,NC0024937,NPDES,Individual Permit
"30000100001",1159158,MT,MT0021440,NPDES,Individual Permit
"30000106001",1159163,MT,MT0021920,NPDES,Individual Permit
"28001375001",1160524,MS,MS0021504,NPDES,Individual Permit
"41000003001",1164258,OR,OR0020575,NPDES,Individual Permit
"41000054001",1164316,OR,OR0027561,NPDES,Individual Permit
"41000246001",1164460,OR,OR0023043,NPDES,Individual Permit
"47000110001",1165979,TN,TN0026247,NPDES,Individual Permit
"47000155001",1165984,TN,TN0062022,NPDES,Individual Permit
"47000900002",1166129,TN,TN0062545,NPDES,Individual Permit
"47001055001",1166159,TN,TN0020630,NPDES,Individual Permit
"47001150001",1166176,TN,TN0021687,NPDES,Individual Permit
"22000605001",1168213,LA,LA0040274,NPDES,Individual Permit
"22001380001",1168277,LA,LA0066621,NPDES,Individual Permit
"22003010001",1168292,LA,LA0020605,NPDES,Individual Permit
"22003128001",1168396,LA,LAG570235,NPDES,General Permit Covered Facility
"22003155001",1168415,LA,LAG540452,NPDES,General Permit Covered Facility
"22007103001",1168597,LA,LA0049671,NPDES,Individual Permit
"22009017001",1168599,LA,LA0097276,NPDES,Individual Permit
"06002071001",1175331,CA,CA0037958,NPDES,Individual Permit
"06003058001",1175426,CA,CA0047830,NPDES,Individual Permit
"06004011010",1175498,CA,R4-01-155,Non-NPDES,State
"06005011001",1175532,CA,CA0079081,NPDES,Individual Permit
"06005025001",1175546,CA,CA0079138,NPDES,Individual Permit
"53001185001",1180916,WA,WA0022403,NPDES,Individual Permit
"48000160001",1182841,TX,TX0055085,NPDES,Individual Permit
"48001151001",1182954,TX,TX0032719,NPDES,Individual Permit
"48001243001",1183021,TX,TX0026671,NPDES,Individual Permit
"48001247001",1183024,TX,TX0032638,NPDES,Individual Permit
"48001262001",1183033,TX,TX0112151,NPDES,Individual Permit
"48003102001",1183250,TX,TX0062162,NPDES,Individual Permit
"48003232001",1183293,TX,TX0022993,Non-NPDES,Permit not found in NPDES lookup
"48004065001",1183380,TX,TX0047261,NPDES,Individual Permit
"48004204001",1183459,TX,TX0075418,NPDES,Individual Permit
"48004313001",1183505,TX,TX0092223,NPDES,Individual Permit
"48005256001",1183667,TX,TX0027928,NPDES,Individual Permit
"48006154001",1183755,TX,TX0117765,NPDES,Individual Permit
"48006167001",1183758,TX,TX0011295,Non-NPDES,Permit not found in NPDES lookup
"48006185001",1183767,TX,TX0055239,NPDES,Individual Permit
"48007146001",1183959,TX,TX0020788,NPDES,Individual Permit
"48007151001",1183960,TX,TX0077941,NPDES,Individual Permit
"48007596001",1184165,TX,TX0070971,NPDES,Individual Permit
"48008028003",1184373,TX,TX0070939,NPDES,Individual Permit
"48008191001",1184458,TX,TX0052850,NPDES,Individual Permit
"48009501001",1184501,TX,TX0128813,NPDES,Individual Permit
"51000149001",1192723,VA,VA0020761,NPDES,Individual Permit
"51000206003",1192824,VA,VA0020877,NPDES,Individual Permit
"51000219004",1192838,VA,VA0089273,NPDES,Individual Permit
"51000245001",1192870,VA,VA0071471,NPDES,Individual Permit
"51000266003",1192894,VA,VA0087955,NPDES,Individual Permit
"51000308006",1192948,VA,VA0081230,NPDES,Individual Permit
"51000308006",1192948,VA,VA0081272,NPDES,Individual Permit
