WDID,Place ID,Facility Name,NPDES No.,Region,Latitude_CIWQS,Longitude_CIWQS,Latitude_CWNS,Longitude_CWNS,CWNS_ID,FACILITY_ID,CWNS Facility Name
5B50NC00327,820261,Westley Safety Roadside Rest Area,,,nan,nan,,,,,
5A310802002,272480,Whitmore Maintenance Station,,,nan,nan,,,,,
,220841,Dunnigan Roadside Rest WWTF,,,nan,nan,,,,,
3 401108233,729031,Shandon Roadside Rest Area,,,nan,nan,,,,,
5C54NC00296,719040,Warlow SRRA WWTF,,,nan,nan,,,,,
,813804,Crestview Maintenance Station Wash Rock,,,nan,nan,,,,,
5B24NC00381,837951,"John ""Chuck"" Erreca SRRA",,,nan,nan,,,,,
,222359,Avenal State Prison-Effluent Storage Reservoir,,,nan,nan,,,,,
5A090111001,228067,Growlersburg Conservation Camp,,,nan,nan,,,,,
1B04044RMEN,214008,CDF Chamberlain Creek Conservation Camp,,,nan,nan,,,,,
1B03078RHUM,776914,CDPR Prairie Creek Redwoods (WDR),,,nan,nan,,,,,
,213561,Carmel Reclamation,,,nan,nan,,,,,
5B55NC00012,721549,Cascade MHP WWTF,,,nan,nan,,,,,
,741394,Central Contra Costa SD Water Recycling,,,nan,nan,,,,,
,754176,Chimney Rock Winery WW Pond,,,nan,nan,,,,,
,826844,City of Pacific Grove WWTF,,,nan,nan,,,,,
,258677,Stillwater WWTP Reclamation,,,nan,nan,,,,,
,232429,Industrial WWTP,,,nan,nan,,,,,
1B02084RMEN,215515,"Consolidated Tribal Health Project, Inc.",,,nan,nan,,,,,
1B06162RHUM,766558,Willow Creek Apartments,,,nan,nan,,,,,
5B50NC00018,602499,Del Rio East HOA WWTP,,,nan,nan,,,,,
5B50NC00453,869528,Del Rio Lago Wastewater System,,,nan,nan,,,,,
5B50NC00001,219497,Del Rio CSD WWTF,,,nan,nan,,,,,
,723734,Delta Diablo SD Recycled Water Program (RB2),,,nan,nan,,,,,
5C551013001,220429,Dodge Ridge Resort WWTF,,,nan,nan,,,,,
,753205,EBMUD Recycled Water - RARE WTP,,,nan,nan,,,,,
,244392,EBMUD Recycled Water- North Richmond Water Reclamation Plant,,,nan,nan,,,,,
5A17NC00038,894553,Esther Formula USA,,,nan,nan,,,,,
,224084,Fairfield-Suisun Water Recycling,,,nan,nan,,,,,
2 215147001,225411,French Ranch Community WWTP,,,nan,nan,,,,,
5D540112001,256307,Sequoia Dawn Apartments WWTF,,,nan,nan,,,,,
2 43GWDR440668,862046,Google Bay View Campus,,,nan,nan,,,,,
,800038,Graeagle WWTP,,,nan,nan,,,,,
,230181,Hess Winery WWTP Pond System,,,nan,nan,,,,,
,230825,Humane Society of Sonoma County,,,nan,nan,,,,,
1B08077RSON,770632,Jordan Winery Onsite Wastewater Treatment System (Domestic Waste),,,nan,nan,,,,,
1B08022RSON,771804,Kendall-Jackson Wine Center Domestic Waste,,,nan,nan,,,,,
5C54NC00297,719232,Kings River UESD OWTS,,,nan,nan,,,,,
1B190006RSON,855819,Knights Bridge Winery - Domestic,,,nan,nan,,,,,
8 363015001,893349,LPC Arrowhead Area 1 LP OWTS,,,nan,nan,,,,,
,237867,Lagunitas School WWTP,,,nan,nan,,,,,
,236596,LAS GALLINAS Recycled Water- Pasture Irrigation,,,nan,nan,,,,,
2 21GWDR450979,236597,Las Gallinas Sludge App,,,nan,nan,,,,,
,253766,Rancho Las Virgenes Farm,,,nan,nan,,,,,
5A58NC00005,236926,Lewis Carroll School,,,nan,nan,,,,,
,237748,La Canada WWRP,,,nan,nan,,,,,
5C241001001,255393,Oasis West RV Park,,,nan,nan,,,,,
1B01139RSON,255136,Lytton Rancheria Lytton Springs Facility,,,nan,nan,,,,,
2 215166001,709408,Marshall Community WWTP,,,nan,nan,,,,,
,220454,DOMESTIC WASTEWATER T&DFs,,,nan,nan,,,,,
,234126,June Mtn Ski Area Chalet,,,nan,nan,,,,,
,735383,Mammoth Lakes WTP Teritiary Unit,,,nan,nan,,,,,
5A48NC00024,768050,Maxwell PUD and Francis Crinella Biosolids Land Application Proj,,,nan,nan,,,,,
,239889,Mayacama Golf Club LLC,,,nan,nan,,,,,
,242648,Meadowood Resort WWTP & Reuse,,,nan,nan,,,,,
2 43CW860254,860254,Microsoft Silicon Valley Recycled Water System,,,nan,nan,,,,,
,864305,Nancy Wright Regional Water Reclamation Facility,,,nan,nan,,,,,
3 271123999,805968,Pure Water Monterey Groundwater Replenishment Project,,,nan,nan,,,,,
,222144,Echo Mars Ponds,,,nan,nan,,,,,
,764881,Napa Sanitation District Recycled Water Program,,,nan,nan,,,,,
,258160,Napa Valley Marina Sewage Ponds,,,nan,nan,,,,,
,902560,Bailey Ranch Biosolid Land Application Project,,,nan,nan,,,,,
,244703,Novato SD Recycled Water (2y) to Pasture,,,nan,nan,,,,,
,769213,Novato Sanitary District Recycled Water (3y),,,nan,nan,,,,,
,722666,Mayacama Ranch,,,nan,nan,,,,,
,251975,"Reclam,OCWD-Green Acres",,,nan,nan,,,,,
,246203,Orland WWTP,,,nan,nan,,,,,
,825789,"OWTS at 100 Lagunitas Road, Lagunitas, Marin County",,,nan,nan,,,,,
,826202,"OWTS at 195 Resaca Ave, Forest Knolls, Marin Co",,,nan,nan,,,,,
,866484,Oxnard Advanced Water Purification Facility (AWPF),,,nan,nan,,,,,
5C10NC00059,230034,Helms Housing & Support Facility,,,nan,nan,,,,,
,247301,Pacific Union College WWTP,,,nan,nan,,,,,
,750984,Nick's Cove & Cottages WWTP,,,nan,nan,,,,,
5C551044001,220494,Don Pedro Houseboats/Mini Mart,,,nan,nan,,,,,
,236887,Leonhardt Ranch Reclamation,,,nan,nan,,,,,
5D542043001,256315,Rush Creek OWTS,,,nan,nan,,,,,
3 2703212437,773960,Rancho Cielo Youth Campus,,,nan,nan,,,,,
,251857,Richardson Bay SD- Recycled Water,,,nan,nan,,,,,
,785242,Russell City Energy Center Recycled Water Facility,,,nan,nan,,,,,
3 271028001,224503,FIRESTONE BUSINESS PARK Onsite WW Treatment System,,,nan,nan,,,,,
,816191,San Francisco PUC HQ Living Machine RW Facility,,,nan,nan,,,,,
5B39NC00240,216287,County Service Area (CSA) 44 Zone E (Castello),,,nan,nan,,,,,
,232428,Sanger Industrial WWTF,,,nan,nan,,,,,
,869661,SWIP - Advanced Water Treatment Facility,,,nan,nan,,,,,
,830415,Santa Paula Water Recycling Facility,,,nan,nan,,,,,
1B14083RSON,808744,Santa Rosa City Biosolids - Stone Farm,,,nan,nan,,,,,
1B06065RSON,815161,Santa Rosa City Biosolids - Alpha Farm,,,nan,nan,,,,,
,765314,SASM Recycled Water Program,,,nan,nan,,,,,
5A04NC00082,901334,Oroville Wastewater Treatment Plant Construction Dewatering Project,,,nan,nan,,,,,
2 21GWDR405097,822928,Big Rock Ranch Recycled Water,,,nan,nan,,,,,
5C10NC00156,821955,Teen Challenge of Southern California,,,nan,nan,,,,,
1B24163RSON,897866,Sonoma West Holdings Wastewater Treatment Facility Plant No. 2 - Domestic,,,nan,nan,,,,,
5B55NC00007,647162,Foothill Horizons School,,,nan,nan,,,,,
5B20UR00001,259336,Sugar Pine OWTS,,,nan,nan,,,,,
,259508,Sunnyvale Recycled Water Program,,,nan,nan,,,,,
5B39NC00038,232170,Super Store Industries Stockton,,,nan,nan,,,,,
,902801,Swafford OWTS,,,nan,nan,,,,,
1B00162RSON,264524,Ratna Ling Retreat Center,,,nan,nan,,,,,
,267637,Top O'Topanga Community Association WWTP,,,nan,nan,,,,,
5C10NC00162,707474,Trimmer Recreation Area - Pine Flat Lake,,,nan,nan,,,,,
5C10NC00163,707492,Island Park Recreation Area - Pine Flat Lake,,,nan,nan,,,,,
5D540701001,236225,Lake Kaweah/Terminus Dam,,,nan,nan,,,,,
5A290600001,222803,Englebright Lake WWTF,,,nan,nan,,,,,
5A48NC00001,243988,Naval Radio Transmitting Fac,,,nan,nan,,,,,
4A568201057,867598,San Nicolas Island WWTP,,,nan,nan,,,,,
5C54NC00167,269335,Upper Sherman Tree OWTS,,,nan,nan,,,,,
5B22NC00012,826481,South Entrance Wastewater Facility,,,nan,nan,,,,,
5B22NC00011,816491,"Lower Grove OWTS, Mariposa Grove of Giant Sequoias",,,nan,nan,,,,,
1B14046RMEN,806315,Ukiah City Recycled Water Program,,,nan,nan,,,,,
5C54NC00327,835506,University of California Animal Health and Food Safety (CAHFS) Laboratory,,,nan,nan,,,,,
,777018,Silicon Valley Advanced Water Purification Center (Valley Water),,,nan,nan,,,,,
6B191602004,838760,Antelope Acres Commercial Center,,,nan,nan,,,,,
5C16NC00138,759421,Wal-Mart Hanford Pharmacy Distribution Facility,,,nan,nan,,,,,
,824178,Edward C. Little WRP- West Coast Basin Barrier Project - Expansion Phase III,,,nan,nan,,,,,
5A57NC00040,807814,Winters City WTF,,,nan,nan,,,,,
